text,font_size,is_bold,y_position,word_count,is_all_caps,is_centered,label
•,11,0,0.22802476208619396,1,0,0,Body_Text
AP Physics C,11,0,0.22838767851241912,3,0,0,Body_Text
•,11,0,0.24507699831567628,1,0,0,Body_Text
Forensics,11,0,0.24543991474190144,1,0,0,Body_Text
•,11,0,0.26212923454515863,1,0,0,Body_Text
Honors Anatomy,11,0,0.2624921509713838,2,0,0,Body_Text
and Physiology,11,0,0.2795443872008661,2,0,0,Body_Text
•,11,0,0.2962338611333057,1,0,0,Body_Text
AP Environmental,11,0,0.29659677755953084,2,0,0,Body_Text
Science,11,0,0.31364901378901316,1,0,0,Body_Text
•,11,0,0.3303383335922704,1,0,0,Body_Text
Marine Biology,11,0,0.33070126928464333,2,0,0,Body_Text
•,11,0,0.3473906083540483,1,0,0,Body_Text
Organic Chemistry,11,0,0.3477535440464212,2,0,0,Body_Text
•,11,0,0.36444288311582623,1,0,0,Body_Text
Genetics,11,0,0.3648058188081992,1,0,0,Body_Text
•,11,0,0.3814951578776042,1,0,0,Body_Text
Astronomy,11,0,0.38185809356997713,1,0,0,Body_Text
•,11,0,0.3985474326393821,1,0,0,Body_Text
Bioethics,11,0,0.398910368331755,1,0,0,Body_Text
•,11,0,0.41559970740116003,1,0,0,Body_Text
MythBusting: The,11,0,0.415962643093533,2,0,0,Body_Text
Science of,11,0,0.43301491785531093,2,0,0,Body_Text
Literature and,11,0,0.4500671926170889,2,0,0,Body_Text
Films,11,0,0.46711962150804925,1,0,0,Body_Text
•,10,0,0.19369136925899622,1,0,0,Body_Text
+ AP Calculus,7,1,0.19221799060551806,3,0,0,Body_Text
•,10,0,0.2088445027669271,1,0,0,Body_Text
+ AP Statistics,7,1,0.20737513147219264,3,0,0,Body_Text
•,10,0,0.2240017977627841,1,0,0,Body_Text
+ Calculus,7,1,0.22253250353264087,2,0,0,Body_Text
•,10,0,0.23915901569404988,1,0,0,Body_Text
"Probability,",10,0,0.23915901569404988,1,0,0,Body_Text
"Statistics,",10,0,0.2543166189482718,1,0,0,Body_Text
and Discrete,10,0,0.2694742222024937,2,0,0,Body_Text
Math,10,0,0.2846318254567156,1,0,0,Body_Text
•,10,0,0.2997894287109375,1,0,0,Body_Text
+ Precalculus,7,1,0.29831859318896975,2,0,0,Body_Text
•,10,0,0.3149451053503788,1,0,0,Body_Text
Algebra 3 &,10,0,0.3149451053503788,3,0,0,Body_Text
Trigonometry,10,0,0.33010270860460067,1,0,0,Body_Text
•,10,0,0.345260273326527,1,0,0,Body_Text
Applied Math,10,0,0.345260273326527,2,0,0,Body_Text
•,10,0,0.3604178380484533,1,0,0,Body_Text
Honors,10,0,0.3604178380484533,1,0,0,Body_Text
Accounting 1,10,0,0.3755754027703796,2,0,0,Body_Text
•,10,0,0.39073296749230585,1,0,0,Body_Text
Investments,10,0,0.39073296749230585,1,0,0,Body_Text
•,10,0,0.40589053221423216,1,0,0,Body_Text
AP,10,0,0.40589053221423216,1,0,0,Body_Text
Economics,10,0,0.42104809693615847,1,0,0,Body_Text
•,10,0,0.4362056616580848,1,0,0,Body_Text
Business,10,0,0.4362056616580848,1,0,0,Body_Text
Org.,10,0,0.45136322638001103,1,0,0,Body_Text
Management,10,0,0.46652079110193734,1,0,0,Body_Text
•,11,0,0.19391905659376973,1,0,0,Body_Text
Computer,11,0,0.19428197301999486,1,0,1,Body_Text
Programming in C++,11,0,0.21133420924947718,3,0,1,Body_Text
•,11,0,0.22802352905273438,1,0,0,Body_Text
Robotics,11,0,0.2283864454789595,1,0,1,Body_Text
•,11,0,0.2450757652822167,1,0,0,Body_Text
Computer Science and,11,0,0.24543868170844185,3,0,1,Body_Text
Programming Concepts,11,0,0.2624909179379242,2,0,1,Body_Text
with Python,11,0,0.2795432312319977,2,0,1,Body_Text
•,11,0,0.29623255103525487,1,0,0,Body_Text
AP Computer Science,11,0,0.29659546746148,3,0,1,Body_Text
Principles,11,0,0.31364770369096234,1,0,1,Body_Text
•,11,0,0.33033702349421956,1,0,0,Body_Text
AP Computer Science A,11,0,0.3306999591865925,4,0,1,Body_Text
•,11,0,0.34738929825599746,1,0,0,Body_Text
Honors Data Structures,11,0,0.3477522339483704,3,0,1,Body_Text
and Advanced,11,0,0.36480450871014836,2,0,1,Body_Text
Programming,11,0,0.38185697613340436,1,0,1,Body_Text
•,11,0,0.39854631520280936,1,0,0,Body_Text
Networks (CCNA cert),10,0,0.3995271547876223,3,0,1,Body_Text
•,11,0,0.41559858996458726,1,0,0,Body_Text
"Switching, Routing, &",10,0,0.41657942954940025,3,0,1,Body_Text
Wireless Essentials,10,0,0.4324190929682568,2,0,1,Body_Text
(CCNA cert),10,0,0.44757665769018307,2,0,1,Body_Text
•,11,0,0.4629659941702178,1,0,0,Body_Text
Cybersecurity (CCNA,10,0,0.46394683375503076,2,0,1,Body_Text
cert),10,0,0.4797864971738873,1,0,1,Body_Text
•,10,0,0.1936900591609454,1,0,0,Body_Text
Graphic,10,0,0.1936900591609454,1,0,0,Body_Text
Design,10,0,0.2088476624151673,1,0,0,Body_Text
•,10,0,0.2240052656693892,1,0,0,Body_Text
Digital,10,0,0.2240052656693892,1,0,0,Body_Text
Photography,10,0,0.2391628689236111,1,0,0,Body_Text
•,10,0,0.254320472177833,1,0,0,Body_Text
Advanced,10,0,0.254320472177833,1,0,0,Body_Text
Digital,10,0,0.26947807543205493,1,0,0,Body_Text
Photography,10,0,0.2846356786862768,1,0,0,Body_Text
***AP,10,1,0.42104532261087435,1,1,0,Body_Text
Captsone -,10,1,0.43620288733280066,2,0,0,Body_Text
Seminar and,10,1,0.45136045205472697,2,0,0,Body_Text
Research w/,10,1,0.4665180167766533,2,0,0,Body_Text
advisor,10,1,0.48167558149857953,1,0,0,Body_Text
approval,10,1,0.49683314622050584,1,0,0,Body_Text
•,10,0,0.1936863600605666,1,0,0,Body_Text
Nutrition for an,10,0,0.1936863600605666,3,0,0,Body_Text
Active Lifestyle,10,0,0.20884396331478852,2,0,0,Body_Text
•,10,0,0.2240015665690104,1,0,0,Body_Text
Engineering,10,0,0.2240015665690104,1,0,0,Body_Text
CAD and Design,10,0,0.23915916982323232,3,0,0,Body_Text
Foundations,10,0,0.2543167730774542,1,0,0,Body_Text
•,10,0,0.26947437633167615,1,0,0,Body_Text
Television,10,0,0.26947437633167615,1,0,0,Body_Text
Production I / II,10,0,0.28463290436099276,4,0,0,Body_Text
•,10,0,0.29979050761521464,1,0,0,Body_Text
Careers in,10,0,0.29979050761521464,2,0,0,Body_Text
Medicine (Phys,10,0,0.3149481108694365,2,0,0,Body_Text
Ed department),10,0,0.33010571412365847,2,0,0,Body_Text
•,10,0,0.3452632788455848,1,0,0,Body_Text
Woods Tech 1,10,0,0.3452631247164023,3,0,0,Body_Text
and 2,10,0,0.3604206894383286,2,0,0,Body_Text
•,10,0,0.37557825416025487,1,0,0,Body_Text
Honors,10,0,0.37557825416025487,1,0,0,Body_Text
Engineering and,10,0,0.3907358188821812,2,0,0,Body_Text
Design,10,0,0.4058933836041075,1,0,0,Body_Text
For more information and our application please visit our website by clicking  here .,12,1,0.9116281066278015,14,0,1,Body_Text
What Colleges Say!,18,1,0.6071356956404869,3,0,1,Body_Text
"When asked the question,   “Would participation in the",11,0,0.6501689872356377,8,0,0,Body_Text
STEM Pathways set PTHSD students apart when applying,11,1,0.667228082213739,8,0,0,Body_Text
"to your school?”,  colleges responded with the following:",11,1,0.6842871771918403,8,0,0,Body_Text
SUNY Binghamton:   “Yes. We are a R1 research institution,11,1,0.7184053671480429,9,0,0,Body_Text
and students with a strong STEM curriculum that includes,11,0,0.7354644621261442,9,0,0,Body_Text
research or lab work are generally more competitive in our,11,0,0.7525234800396543,10,0,0,Body_Text
applicant pool and more success as students at,11,0,0.7695826520823469,8,0,0,Body_Text
Binghamton because of their early HS experience.”,11,0,0.786641669995857,7,0,0,Body_Text
Towson University:  “Participation in this program would,11,1,0.8207598599520597,7,0,0,Body_Text
show us that the student is challenging him/herself in their,11,0,0.837818954930161,10,0,0,Body_Text
courses which is something we look at when reviewing,11,0,0.8548780499082623,9,0,0,Body_Text
applications.”,11,0,0.8719371448863636,1,0,0,Body_Text
"Drew University:  “Yes,it would show that they are",11,1,0.6501689872356377,8,0,0,Body_Text
challenging themselves in the classroom.”,11,0,0.667228082213739,5,0,0,Body_Text
NJIT:  “Yes- this would demonstrate to Admissions that a,11,1,0.7013438061030224,9,0,0,Body_Text
"student is interested in STEM programs, and would be a",11,0,0.718402978145715,10,0,0,Body_Text
strong candidate for our programs.”,11,0,0.735461996059225,5,0,0,Body_Text
"Ithaca College:   “Yes, we look for students who participate",11,1,0.7695801860154278,9,0,0,Body_Text
in classes and activities that enhance their knowledge and,11,0,0.7866392809935291,9,0,0,Body_Text
skills in their area of interest.”,11,0,0.8036983759716304,6,0,0,Body_Text
Montclair University:   “Rigorous math and science lab,11,1,0.837816565927833,7,0,0,Body_Text
classes beyond standard curriculum could be looked at for,11,0,0.8548756609059344,9,0,0,Body_Text
scholarship eligibility along with high GPA.”,11,0,0.8719347558840357,6,0,0,Body_Text
Ontario’s Libraries,16,0,0.09101517031891178,2,0,0,Body_Text
Working Together,16,0,0.11948922667840514,2,0,0,Body_Text
RFP: R,32,0,0.1979448145086115,2,1,0,Body_Text
RFP: R,32,0,0.19762114322546756,2,1,0,Body_Text
RFP: R,32,0,0.1979448145086115,2,1,0,Body_Text
RFP: Request f,32,0,0.19762114322546756,3,0,0,Body_Text
quest f,32,0,0.19762114322546756,2,0,0,Body_Text
quest f,32,0,0.1979448145086115,2,0,0,Body_Text
quest for Pr,32,0,0.19762114322546756,3,0,1,Body_Text
r Pr,32,0,0.19762114322546756,2,0,0,Body_Text
r Pr,32,0,0.1979448145086115,2,0,0,Body_Text
r Proposal,32,0,0.19762114322546756,2,0,0,Body_Text
oposal,32,0,0.19762114322546756,1,0,0,Body_Text
oposal,32,0,0.1979448145086115,1,0,0,Body_Text
oposal,32,0,0.19762114322546756,1,0,0,Body_Text
To Present a Proposal for Developing,24,0,0.3136363559299045,6,0,1,Body_Text
the Business Plan for the Ontario,24,0,0.3484848484848485,6,0,1,Body_Text
Digital Library,24,0,0.38333334103979244,2,0,0,Body_Text
"March 21, 2003",20,0,0.4324037956468987,3,0,1,Body_Text
"The Ontario Digital Library will make Ontario a better place to study, work and live by ensuring that",10,0,0.8765960847488558,18,0,1,Body_Text
all Ontario citizens have access to the knowledge and learning supports needed to be life-long,10,0,0.8941769840741398,15,0,1,Body_Text
learners and effective contributors towards Ontario’s prosperity.,10,0,0.9117578833994239,7,0,0,Body_Text
Ontario’s Digital Library,20,0,0.11186365647749467,3,0,0,H1
A Critical Component for Implementing Ontario’s Road Map to,16,0,0.15191424976695667,9,0,1,Body_Text
Prosperity Strategy,16,0,0.17508849712333294,2,0,0,Body_Text
Summary,12,0,0.24712119439635613,1,0,0,H2
The purpose of this  Request for Proposal  ( RFP ) is to invite firms and/or consultants to,11,0,0.2885969720705591,17,0,1,Body_Text
present a proposal for developing the business plan for the  Ontario Digital Library (ODL).,11,0,0.30450179360129614,14,0,1,Body_Text
The ODL will deliver high-quality library electronic content to all Ontario residents in order to,11,0,0.3205599736685705,15,0,1,Body_Text
"assist people as they learn, work, and enhance their quality of life. The business plan to be",11,0,0.33661813446969696,17,0,1,Body_Text
developed is to document and clearly communicate:,11,0,0.3525229945327296,7,0,0,Body_Text
"how the ODL will be implemented, including the timeline",11,0,0.3837333062682489,9,0,0,Body_Text
the financial plan for the implementation,11,0,0.3996381663312816,6,0,0,Body_Text
"the financial plan for the first 2 operating years, including capital and operating costs,",11,0,0.41554302639431423,14,0,1,Body_Text
"revenues, etc.",11,0,0.43160120646158856,2,0,0,Body_Text
a financial forecast for the succeeding 2 operating years,11,0,0.4475060665246212,9,0,0,Body_Text
the services and products to be delivered by the ODL,11,0,0.4635642465918955,10,0,0,Body_Text
how the ODL will operate and be managed following the implementation,11,0,0.4794691066549282,11,0,1,Body_Text
"who will be involved, and what their role/responsibility will be, for both the",11,0,0.49537396671796086,13,0,1,Body_Text
implementation and operational stages,11,0,0.5114321467852352,4,0,0,Body_Text
the marketing and communications plan for the ODL,11,0,0.5273370068482678,8,0,0,Body_Text
This business plan must be completed and approved by the ODL Steering Committee no,11,0,0.5593139186049952,14,0,1,Body_Text
"later than September 30, 2003",11,0,0.575218778668028,5,0,0,Body_Text
Timeline:,11,0,0.6064290904035472,1,0,0,H3
Those firms/consultants intended to submit a proposal to this RFP must indicate their,11,0,0.6374860050702336,13,0,1,Body_Text
intention to do so in an e-mail to Michael Ridley ( mridley@uoguelph.ca ) by  April 11 th .,11,0,0.6518953111436632,18,0,1,Body_Text
"Proposals may be e-mailed, mailed, couriered or faxed to: Larry Moore",11,0,0.6846539275814788,11,0,0,Body_Text
"( lmoore@accessola.com ), Executive Director, The Ontario Library Association,  100 Lombard",11,0,0.7005587491122159,11,0,1,Body_Text
"St., Suite 303, Toronto, ON  M5C 1M3.  Proposals must be received by  Noon on Monday,",10,0,0.7166272558347143,15,0,1,Body_Text
"April 21, 2003.",11,1,0.7325320773654513,3,0,0,Body_Text
Those proposals that are short-listed will be invited to discuss their proposal during the week,11,0,0.7637423891009707,15,0,1,Body_Text
"of  April 28, 2003 . No presentation will be expected. Firms or consultants invited to an",11,0,0.7796472106317077,16,0,1,Body_Text
interview will be expected to discuss the project and their approach with the selection,11,0,0.7957054677635732,14,0,1,Body_Text
committee .,11,0,0.8116102892943103,2,0,0,Body_Text
"Contracts with the firm/consultant will be signed the week of  May 5, 2003  with the work to",11,0,0.8426672424932923,17,0,1,Body_Text
commence as soon as possible thereafter.,11,0,0.8587254225605666,6,0,0,Body_Text
RFP: To Develop the Ontario Digital Library Business Plan,8,1,0.9268159192017834,9,0,0,Body_Text
March 2003,8,1,0.9268159192017834,2,0,1,Body_Text
2,9,0,0.9229543666646938,1,0,0,Body_Text
Please note that we reserve the right not to select any of the submitted proposals and may,11,0,0.09117274814181858,17,0,1,Body_Text
seek further response to these Terms of Reference.,11,0,0.10707756967255563,8,0,0,Body_Text
"If you require further information or have any questions, please contact Michael Ridley by e-",11,0,0.13828788140807488,15,0,1,Body_Text
mail ( mridley@uoguelph.ca )  only  by  3:00 p.m. on Friday April 18th . All questions and,11,0,0.15419270293881196,16,0,1,Body_Text
responses will be shared with those who have indicated that they will be submitting a,11,0,0.17025088300608626,15,0,1,Body_Text
"proposal. Please note, that firms/consultants who have not indicated in an e-mail to Michael",11,0,0.1861557045368233,14,0,1,Body_Text
Ridley by April 11 th  that they will be submitting a proposal will not receive any further,11,0,0.200380306051235,17,0,1,Body_Text
information or question responses.,11,0,0.2181399759620127,4,0,0,Body_Text
Background,12,0,0.260303015660758,1,0,0,H2
"First, some background on the ODL. For the last two years the Ontario Library Association",11,0,0.3019303023213088,15,0,1,Body_Text
"has acted as a catalyst, bringing together the stakeholders needed to create the Ontario",11,0,0.3178351238520459,14,0,1,Body_Text
"Digital Library (ODL). These stakeholders include Ontario’s 5000+ public libraries, university,",11,0,0.3337399261166351,11,0,1,Body_Text
"college, and school libraries, as well as Ontario government ministries.",11,0,0.3497981061839094,10,0,0,Body_Text
Libraries that serve very different clientele recognize that by working together they can create,11,0,0.38085505938289144,14,0,1,Body_Text
"seamless access to quality electronic library services. Through the ODL, students will be",11,0,0.3969132394501657,13,0,1,Body_Text
"able to explore a topic at school, use the same child-safe resources after school (either at",11,0,0.41281809951319837,16,0,1,Body_Text
"home or at a public library), enter college or university with a knowledge of how to use",11,0,0.4287229595762311,17,0,1,Body_Text
"electronic resources that are still available and then, after graduation, continue to use these",11,0,0.44478113964350535,14,0,1,Body_Text
skills and resources at work or at home.,11,0,0.46068599970653806,8,0,0,Body_Text
We are moving into a period of convergence. With convergence we no longer have to license,11,0,0.4918963114420573,16,0,1,Body_Text
commercial products as individual libraries or institutions. We can work together to spend our,11,0,0.50780117150509,14,0,1,Body_Text
money wisely. The provincial government has made this possible by working hard to provide,11,0,0.5237060315681227,14,0,1,Body_Text
"all Ontarians with a stable, high-speed communications infrastructure. While there is still a",11,0,0.5397642116353969,13,0,1,Body_Text
"great deal of work needed to improve this infrastructure, libraries are beginning to plan how",11,0,0.5556690716984296,15,0,1,Body_Text
best to exploit communications technology. We can reduce barriers to access and create the,11,0,0.5717272517657039,14,0,1,Body_Text
content infrastructure needed to support a knowledge society.,11,0,0.5876321118287365,8,0,0,Body_Text
"The concept of an ODL is a key element in  The Roadmap to Prosperity , a strategic plan to",11,0,0.6186890650277186,19,0,1,Body_Text
envision and attain Ontario’s economic goal prepared by the Ontario Jobs and Investment,11,0,0.6347472836272885,13,0,1,Body_Text
Board. The OJIB strategic plan recommends an electronic library to “connect students to new,11,0,0.6506521051580255,14,0,1,Body_Text
"workplaces, new sources of information and applied learning opportunities”. The ODL will do",11,0,0.6667102852252998,13,0,1,Body_Text
"that and much more. The ODL will connect students to electronic information, and will also",11,0,0.682615106756037,15,0,1,Body_Text
leverage this investment to help connect all citizens to the electronic information they need as,11,0,0.698519928286774,15,0,1,Body_Text
"they make decisions, solve problems and enhance their quality of life.",11,0,0.7145781854186395,11,0,0,Body_Text
Libraries have long been a key delivery point for public services. The ODL will allow that,11,0,0.7465551357076625,16,0,1,Body_Text
"delivery point to move closer to citizens, into the smallest of libraries and even into living",11,0,0.7624599572383997,16,0,1,Body_Text
rooms.,11,0,0.7785181373056739,1,0,0,Body_Text
"Libraries have a long tradition of using a practical, consultative approach to solving problems,",11,0,0.8103417290581597,14,0,1,Body_Text
and of learning from others. The ODL is a very practical solution to various problems.,11,0,0.8263999861900253,15,0,1,Body_Text
Jurisdiction-wide digital libraries are very practical and very real. The ODL we propose is,11,0,0.8583769364790483,14,0,1,Body_Text
leading edge for Ontario but several jurisdictions have forged the path with collaborative,11,0,0.8742817580097854,13,0,1,Body_Text
"digital libraries. We can learn from their experiences. For example, The Alberta Library (TAL)",11,0,0.8901866566051136,14,0,1,Body_Text
RFP: To Develop the Ontario Digital Library Business Plan,8,1,0.9268159192017834,9,0,0,Body_Text
March 2003,8,1,0.9268159192017834,2,0,1,Body_Text
3,9,0,0.9229543666646938,1,0,0,Body_Text
was incorporated in 1997 as a province-wide library consortium. TAL works collaboratively,11,0,0.09106123567831637,12,0,1,Body_Text
with its members to promote universal access to materials and resources in more than 250,11,0,0.10696605720905343,15,0,1,Body_Text
"public, post-secondary, special, government and regional libraries. Unlike ODL, TAL does",11,0,0.12302423727632773,11,0,1,Body_Text
"not include elementary or secondary schools. However, the timeline and funding we are",11,0,0.1389290588070648,13,0,1,Body_Text
proposing for ODL is comparable to TAL‘s experience. TAL’s business planning took several,11,0,0.1549872388743391,13,0,1,Body_Text
years. TAL’s implementation plan was supported by 8 million dollars in provincially shared,11,0,0.17089206040507615,13,0,1,Body_Text
"funding, spread over three years, later revised to 15 million dollars over 4 years. Not only is",11,0,0.1867968819358132,17,0,1,Body_Text
"Alberta’s population 30% of Ontario’s, TAL does not include elementary or secondary",11,0,0.2028550620030875,12,0,1,Body_Text
schools as partners; it has 250 member libraries. ODL envisions universal access for all,11,0,0.21875988353382458,14,0,1,Body_Text
"10,000,000 Ontarians, with more than 5000 Ontario libraries as partners. Although ODL can",11,0,0.2348180636010989,13,0,1,Body_Text
"learn from TAL’s practices, the scope of planning and implementing ODL is much larger than",11,0,0.25072288513183594,15,0,1,Body_Text
TAL.,11,0,0.266627706662573,1,1,0,Body_Text
The ODL will be a partnership-based organization providing seamless electronic information,11,0,0.29860465695159605,11,0,1,Body_Text
services and resources to the citizens of Ontario. It will use local libraries as the entry point for,11,0,0.3146628370188703,18,0,1,Body_Text
common resources The ODL will recognize the unique responsibilities and needs of public,11,0,0.3305676392834596,13,0,1,Body_Text
"libraries, school libraries, college and university libraries and special libraries. The ODL",11,0,0.3466258193507339,12,0,1,Body_Text
"envisions a digital network of information resources, allowing members to collaborate when",11,0,0.3625306794137666,12,0,1,Body_Text
there is mutual benefit and to support the common mandates of local libraries.,11,0,0.37843553947679925,13,0,0,Body_Text
The principles which will define and guide the ODL are:,11,0,0.4096458512123185,10,0,0,Body_Text
Equitable access for all Ontarians:,11,1,0.4407028044113005,5,0,0,H3
"We will bring consistent, high-quality electronic resources and services to 10 million",11,0,0.47191311614681974,12,0,1,Body_Text
Ontario citizens,11,0,0.48781797620985246,2,0,0,Body_Text
We will eliminate barriers to the access to information and create more consistent,11,0,0.5188749294088344,13,0,1,Body_Text
services for library clients.,11,0,0.5349331094761087,4,0,0,Body_Text
Shared decision-making and accountability:,11,1,0.5659900626750908,4,0,0,H3
We will facilitate consensus among members regarding ODL’s portfolio of electronic,11,0,0.59720037441061,11,0,1,Body_Text
licenses and services,11,0,0.6131052344736426,3,0,0,Body_Text
We will balance the interests and realities of small and large as well as rich and poor,11,0,0.6441621876726247,17,0,1,Body_Text
communities and institutions.,11,0,0.660220367739899,3,0,0,Body_Text
Shared governance structure:,11,1,0.691277320938881,3,0,0,H3
We will share decision-making in order to enable the people we serve.,11,0,0.7224876326744003,12,0,0,Body_Text
We will work based on an underlying assumption of trust and synergy.,11,0,0.7535446629379735,12,0,0,Body_Text
Shared funding:,11,1,0.7846016161369554,2,0,0,H3
"We will leverage provincial, institutional, and local dollars to realize economies of scale",11,0,0.8158119278724747,13,0,1,Body_Text
and put Ontario dollars to work for everyone .,11,0,0.8317167494032118,9,0,0,Body_Text
We will be willing to pool talents and dollars in order to provide common services that are,11,0,0.8629270611387311,17,0,1,Body_Text
truly greater than those that can be maintained by individual institutions.,11,0,0.8788318826694681,11,0,0,Body_Text
RFP: To Develop the Ontario Digital Library Business Plan,8,1,0.9268159192017834,9,0,0,Body_Text
March 2003,8,1,0.9268159192017834,2,0,1,Body_Text
4,9,0,0.9229543666646938,1,0,0,Body_Text
Local points of entry:,11,1,0.09104720992271347,4,0,0,H3
"We will provide the licenses, infrastructure, services and support that enable local",11,0,0.12302423727632773,12,0,1,Body_Text
"libraries to provide exceptional services to their clientele. ODL will focus on support,",11,0,0.1389290588070648,13,0,1,Body_Text
"providing the underpinning, not overshadowing.",11,0,0.1549872388743391,5,0,0,Body_Text
Services envisioned for the ODL’s include:,11,0,0.18681090769141612,6,0,0,Body_Text
Access:,11,1,0.21878785798043915,1,0,0,H3
"to the “deep” web (i.e. Commercial, purchased electronic services)",11,0,0.23484603804771345,9,0,0,Body_Text
to credible web sites and electronic resources,11,0,0.2507508595784505,7,0,0,Body_Text
to digital government information,11,0,0.2666556811091876,4,0,0,Body_Text
to local digital collections,11,0,0.2827138611764619,4,0,0,Body_Text
Guidance and Advice:,11,1,0.31469096559466736,3,0,0,H3
to support e-learning,11,0,0.33059576785925665,3,0,0,Body_Text
"to support citizens, in real-time, as they try to use electronic resources",11,0,0.3466539479265309,12,0,1,Body_Text
to assist citizens as they use web-links,11,0,0.3625588079895636,7,0,0,Body_Text
Training:,11,1,0.3784636680525963,1,0,0,H3
for library workers,11,0,0.39452184811987057,3,0,0,Body_Text
for the general public,11,0,0.4104267081829033,4,0,0,Body_Text
Provincial Purchasing & Licensing:,11,1,0.4424036584719263,4,0,0,H3
of electronic content on a consortia basis for all member libraries,11,0,0.45830851853495896,11,0,0,Body_Text
Technological Support:,11,1,0.490285468823982,2,0,0,H3
of common standards for the preservation and archiving local digital content,11,0,0.5063436488912563,11,0,1,Body_Text
of a common interface to ODL resources and services that can be imbedded in local,11,0,0.522248508954289,15,0,1,Body_Text
library web sites,11,0,0.538153330485026,3,0,0,Body_Text
What could the ODL really mean?,11,0,0.5886139147209398,6,0,0,H3
For each Ontario citizen it could mean:,11,1,0.6234484971171678,7,0,0,H4
One local point of entry to access seamless electronic library services and,11,0,0.6396599971886837,12,0,1,Body_Text
"resources for their personal, educational and professional needs;",11,0,0.655564895784012,8,0,1,Body_Text
"Access to credible, high-quality, user-friendly electronic services through their",11,0,0.6716229987866951,9,0,0,Body_Text
"community, school, or academic library;",11,0,0.6875278203174321,5,0,0,Body_Text
Confidence that the electronic services and sources they – and their children,11,0,0.7034326418481692,12,0,0,Body_Text
"– are using are safe, valid, and bringing them both global and local",11,0,0.7194908219154434,13,0,1,Body_Text
perspectives;,11,0,0.7353957205107717,1,0,0,Body_Text
Electronic information and tools that enhance job skills and the learning,11,0,0.7514539005780461,11,0,0,Body_Text
experience,11,0,0.7673587991733744,1,0,0,Body_Text
For each Ontario student it could mean:,11,1,0.7982624709004104,7,0,0,H4
"One local point of entry to quality, curriculum- based electronic information",11,0,0.8144739324396307,11,0,1,Body_Text
resources and services,11,0,0.830378831034959,3,0,0,Body_Text
"Connection to their individual educational environment, whether at the",11,0,0.8464370111022332,9,0,1,Body_Text
"elementary, secondary or post-secondary levels",11,0,0.8623418326329704,5,0,0,Body_Text
RFP: To Develop the Ontario Digital Library Business Plan,8,1,0.9268159192017834,9,0,0,Body_Text
March 2003,8,1,0.9268159192017834,2,0,1,Body_Text
5,9,0,0.9229543666646938,1,0,0,Body_Text
"Confidence that the services and resources people are using are credible,",11,0,0.09117274814181858,11,0,1,Body_Text
available when they need them and adaptable to different learning styles,11,0,0.10707756967255563,11,0,1,Body_Text
For each Ontario library it could mean:,11,1,0.13890123848963265,7,0,0,H4
One point of entry for themselves and their clientele to quality electronic,11,0,0.1551127770934442,12,0,1,Body_Text
"resources and services that support and enhance their collections, programs",11,0,0.17101759862418126,10,0,0,Body_Text
and services,11,0,0.18692242015491833,2,0,0,Body_Text
"The opportunity to show case their local community, collections, services, and",11,0,0.20298060022219264,11,0,0,Body_Text
expertise,11,0,0.21888534468833845,1,0,0,Body_Text
"The opportunity to gain from the provincial, collaborative partnership in order",11,0,0.23494352475561278,11,0,0,Body_Text
to provide a seamless gateway to digital resources and services,11,0,0.25084834628634983,10,0,1,Body_Text
For the Ontario government it could mean:,11,1,0.2826721692326093,7,0,0,H4
"A  point of entry to information services and resources for all Ontario citizens,",11,0,0.2987303492998836,13,0,0,Body_Text
connecting to portal initiatives .,11,0,0.3147885293671579,5,0,0,Body_Text
Support of the Ontario E-Learning strategy through a collaborative digital,11,0,0.33069333163174713,10,0,1,Body_Text
library initiative that positions Ontario on the global e-learning scene,11,0,0.34675151169902146,10,0,1,Body_Text
Improved access and flexibility for all students at all ages and stages,11,0,0.3626563717620541,12,0,1,Body_Text
(supports Ontario’s lifelong learning strategy),11,0,0.37856123182508683,5,0,0,Body_Text
The opportunity to address emerging job skills shortages and facilitate school,11,0,0.3946194118923611,11,0,0,Body_Text
to work and job to job transitions with the necessary information and,11,0,0.41052427195539376,12,0,1,Body_Text
knowledge supports and tools,11,0,0.4265824520226681,4,0,0,Body_Text
ODL will be an incorporated non-profit organization governed by a Board of Directors elected,11,0,0.45840604377515387,14,0,1,Body_Text
by a voting membership. The Board will include representatives from all stakeholders. We,11,0,0.4744642238424282,13,0,1,Body_Text
envision a governance model similar to that prepared for the province’s ORION network.,11,0,0.49036908390546086,13,0,1,Body_Text
"More information regarding the envisioned phasing, funding and resources required for the",11,0,0.5215793956409801,12,0,1,Body_Text
ODL can be found in the appendixes.,11,0,0.5374842557040128,7,0,0,Body_Text
The Business Plan to be Developed,12,0,0.5796969635318024,6,0,0,H2
The business plan which needs to be developed for the ODL must be a formal business plan,11,0,0.6358695752692946,17,0,1,Body_Text
"that documents and clearly communicates the ODL’s services, funding and governance",11,0,0.6517743968000316,11,0,1,Body_Text
"structures, as well as implementation plans for 2004-2005, and operational plans for 2005-",11,0,0.6676792953953599,13,0,1,Body_Text
"2007. The planning process must also secure the full commitment of all stakeholders, as",11,0,0.6837374754626342,14,0,1,Body_Text
represented on the Steering Committee.,11,0,0.6996422969933712,5,0,0,Body_Text
"Specifically, the business plan must include:",11,0,0.7300999188663984,6,0,0,Body_Text
